"","grid","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","pS6_N","pCFOS_N","SYP_N","CaNA_N","intercept"
"48",0.00512960165594681,0,0,-0.027640499019782,-0.42698636731481,0,0.00647405860612663,0,-0.22759753040848,0,-0.0280978724472806,0,0,0,0,-0.512930634676757,-0.154840655464245,0,-0.382651748779759,-0.326056742624857,0,-0.0928897490171475,-0.299417280863397,-0.0140707971687358,-0.690802028883821,-1.3719802392715,0,0,0.0645474220785218,1.4243188183578,0,3.36362772305505,0,0.13981526746429,-0.743578680516138,0,0,0,-1.03108419070629,-0.150096295837012,-0.59211460804149,0,1.3888202862293,0,0.887654469822397,0,0,0,0,0,0,0,0,0.227984188748961,-0.0141127717587814,0.800224628835746,0,0.313484553206523,-0.155794085738139,-0.6647698811429,0.0793785534720646,-0.127308783110726,0.114845381223528,0,0,0,0.0907813071572015,0.0363248012143324,-0.312380249806697,-0.0818814161619448,0,-0.426906187854936,0,0
"49",0.00468384294628771,0,0,0,-0.456182069728592,0,0.0364475698961704,0,-0.243948258230793,0,-0.0514994676362891,0,0,0,0,-0.523613983000427,-0.142264470630224,0,-0.398325789395448,-0.379952474992102,0.0258523016543851,-0.0901326510176911,-0.338036144372223,-0.0559956838350776,-0.779480147881809,-1.46849872174246,0,0,0.138651837010959,1.5102084700128,0,3.44081574138358,0,0.137754660702928,-0.804319448395471,0,0,0.0352877397399813,-1.02447267696224,-0.17293928078529,-0.633041414347329,0,1.44459368272841,0,0.942881461481904,0,0,0,0,0,0,0,0,0.220936915885526,-0.0173694258547038,0.827845884548639,0,0.337051116799332,-0.169392652599197,-0.676329593233249,0.0820970698816301,-0.146744327789544,0.140802931854829,0,0,0,0.104707409280279,0.0468007639862277,-0.343615681075476,-0.103707654250541,0,-0.442391156566238,0,0
"50",0.00427682034920893,0,0.12219246524343,0,-0.450162744225718,0,0.0510479719544124,0,-0.270100567866677,0,-0.101669859769331,0,0,0,0,-0.551120956732353,-0.11116459737112,0,-0.404035871152652,-0.429320197100962,0.128015195647363,-0.161397933280657,-0.381110070338506,-0.0837946027815305,-0.901486275081853,-1.5876445357499,0,0,0.200418256022409,1.58598453449492,0,3.51385031116721,0,0.113834527281093,-0.865438936540806,0,0,0.0752512955014738,-1.00837749302215,-0.20411234049516,-0.660493578200023,0,1.47354095111166,0,0.965574790399349,0,0,0,0,0,0,0,0,0.213564533099239,-0.0302643317407449,0.850172667243939,0,0.367289868584612,-0.177315815817001,-0.685765632392528,0.0848487751606541,-0.1798118266955,0.17456329217561,0,0,0,0.12703659317573,0.0453724589740637,-0.369955087633462,-0.124155643466266,0,-0.439363822484538,0,0
"51",0.00390516772427323,0,0.39034833143488,0,-0.436621970908035,0,0.0712196926886691,0,-0.298918781243537,0,-0.170183653856285,0,0,0,0,-0.578613777610356,-0.0831907983041361,0,-0.405374433299845,-0.474782725473617,0.224299996708707,-0.329894379602072,-0.415468068070515,-0.109079575031607,-1.02443454281614,-1.71447559531671,0,0,0.259965048734752,1.64953472064694,0,3.56373028268917,0,0.0935247934343097,-0.919886140373315,0,0,0.116565448321819,-0.983731485212984,-0.233354587645535,-0.6810224793768,0,1.47834699809881,0,0.969911544906679,0,0,0,0,0,0,0,0,0.207242745844265,-0.0439816789903504,0.869466584295149,0,0.395609966851999,-0.178855551091463,-0.694535250551587,0.0883764721678623,-0.216657487107214,0.21115399324142,0,0,0,0.157808049990295,0.030111542937796,-0.393467571857014,-0.145404460824281,0,-0.431431697970087,0,0
"52",0.00356581144623626,0,0.664552489629569,0,-0.431927975615077,0,0.0861421387561496,0,-0.323387507507914,0.0252883582174759,-0.240915216135882,0,0,0,0,-0.600654968462873,-0.0648640530414165,0,-0.399544614626855,-0.523231114094494,0.324504571303746,-0.500572585277693,-0.457539579834818,-0.137990795456329,-1.1558411267788,-1.84507133009195,0,0,0.313642977171183,1.71601507152134,0,3.61044489496243,0,0.070741205675626,-0.97235086392048,0,0,0.158419911017711,-0.960467038057059,-0.257805860628439,-0.703498209536697,0,1.48699321820347,0,0.974857342840637,0,0,0,0,0,0,0,-0.00318251324664684,0.204399544459808,-0.0568440566103961,0.88761773385534,0,0.42116720238784,-0.177816152337564,-0.704334812798358,0.0910553759284015,-0.250597262453278,0.246648093235988,0,0,0,0.187893310036394,0.01262811927856,-0.418884756253408,-0.164667935040434,0,-0.423524091384296,0,0
"53",0.00325594498568581,0,0.937832819935673,0,-0.440608713858663,0,0.0898899715594274,0,-0.337828960020181,0.100552634995857,-0.310499948770884,0,0,0,0,-0.621132478542996,-0.0588061861469523,0,-0.376884751924993,-0.585320907897259,0.43891155259653,-0.671692811943252,-0.509295833162183,-0.16729072403245,-1.30130038526969,-2.00251014816584,0,0,0.355172260477255,1.78314988421533,0,3.64590168373503,0,0.0490057759921475,-1.0303654164903,0,0,0.200823348375529,-0.938145963042997,-0.267433289522541,-0.723098422272368,0,1.50970941241528,0,0.989402368885186,0,0,0,0,0,0,0,-0.0582256301948956,0.210888128119435,-0.078472365015194,0.900947357759094,0,0.449940474757127,-0.158137552133367,-0.713907454544956,0.091965936910164,-0.281882954300559,0.278938256056451,0,0,0,0.217201953126846,0,-0.448938944340153,-0.179033772790586,0,-0.413962087560413,0,0
"54",0.00297300569860536,0,1.20267976144782,0,-0.447988736296824,0,0.0930623370629923,0,-0.353580079493628,0.173770787651278,-0.383511399914176,0,0,0,0,-0.653613693842528,-0.0491223959244759,0.0133931267460356,-0.354450378037041,-0.649176776074474,0.551471204115366,-0.841864115171675,-0.554606240893998,-0.194115708816224,-1.4394803298497,-2.16187201798701,0,0,0.39328643366341,1.84424926280947,0,3.68982821291942,0,0.028240592978844,-1.08877995812045,0,0,0.241368573164962,-0.918405034251934,-0.275482347319595,-0.741128783035277,0,1.53274688896562,0,1.00411533135131,0,0,0,0,0,0,0,-0.118232175772862,0.21572115846359,-0.103481572615201,0.913856157682936,0,0.481524908991094,-0.134752979482146,-0.725076163353276,0.092463717431466,-0.316140208402028,0.309633312563309,0,0,0,0.243068937737812,0,-0.482935308433026,-0.189441268391329,0,-0.407836728475479,0,0
"55",0.0027146536329078,0,1.47380736283345,0,-0.452856893039412,0,0.0961730289633041,0,-0.36846827994805,0.246983193862237,-0.460737837841693,0,0,0,0,-0.692754992302009,-0.0449807014574531,0.0339935649430648,-0.33066418210294,-0.713681520139538,0.662584096014822,-1.0164529489497,-0.596922735109372,-0.22122836672821,-1.57083539252786,-2.3253434104505,0,0,0.428637913908374,1.90362110961368,0,3.74051522242476,0,0.00705789273190205,-1.15145981797666,0,0,0.279609573722807,-0.901824899338015,-0.28155078638013,-0.75193392053999,0,1.55264075294173,0,1.02440714602015,0,0,0,0,-0.0143943506064302,0,0,-0.179637841856346,0.219111869539361,-0.126563029338306,0.926301389599369,0,0.517664870182379,-0.109757941410021,-0.736316906383019,0.0923642674444531,-0.350468123931725,0.342543326056147,0,0,0,0.270569077533786,0,-0.519082685310632,-0.201569173719277,0,-0.404990533860144,0,0
"56",0.00247875217666636,0,1.7618359593951,0,-0.465011145808773,0,0.103373633734288,0,-0.373060164269492,0.316196421813748,-0.538840327271239,0,0,0,0,-0.73883334985392,-0.0446944507054554,0.0442069851574586,-0.319587802257451,-0.779364271556857,0.771690002018206,-1.20970335357578,-0.636244619542373,-0.248641381598777,-1.67343974492422,-2.52090212141569,0,0,0.463725164124406,1.9681627758513,0,3.79213077415366,0,0.00931642273654597,-1.2035894560493,0,0,0.314043079084768,-0.877937212507288,-0.275977134474823,-0.726827969237676,-0.0638726238621346,1.59085567103571,0,1.05021091953558,0,0,0,0,-0.0694424964593959,0,0,-0.233925886850723,0.212591767626042,-0.145500211166763,0.940096394805367,0,0.567346318327185,-0.0807502642840169,-0.744662038289186,0.091005630811685,-0.40050758015313,0.378857533933149,0,0,0,0.30463154513679,0,-0.562160510200307,-0.212975686598632,0,-0.413831323005386,0.0415549741337464,0
"57",0.00226335038800027,0,2.05492322921892,0,-0.484685775449019,0,0.122842685953447,0,-0.361812535762984,0.378573358809546,-0.610889318347788,0,0,0,0,-0.791647874414728,-0.0488797627023868,0.0572791502709749,-0.322822911450807,-0.852510551477689,0.879424168622,-1.41851459676689,-0.680878827385494,-0.277489121219309,-1.7600664571287,-2.72928507759351,0,0,0.498441576842504,2.0325594055844,0,3.84014891640317,0,0.0308717518762563,-1.24783151571231,0,0,0.345153188920999,-0.848657109430417,-0.264486984715768,-0.708642298858761,-0.126770744464023,1.64068540064771,0,1.07817228318178,0,0,0,0,-0.120634148891523,0,0,-0.28211875286595,0.197010566988941,-0.164467548687315,0.953651205939257,0,0.618052499021498,-0.0528120341647699,-0.753800047185031,0.0912294724919985,-0.460400410313523,0.412585678894147,0,0,0,0.343380624436236,0,-0.6052954175425,-0.22185914334079,0,-0.434179964759473,0.136819178757499,0
"58",0.00206666686048078,0,2.35961437785817,0,-0.475171027204403,0,0.148972872991016,0,-0.353300279303754,0.44697879740385,-0.686888757811552,0,0,0,0,-0.859244716496512,-0.0518367386572583,0.0812307903654642,-0.331450258352005,-0.92473213655005,0.987051983175354,-1.62898592827868,-0.737563499344467,-0.305927394278021,-1.85569879576289,-2.95022993738902,0,0,0.536389486337588,2.09037085577023,-0.0151599678937882,3.88850971321225,0,0.0503844163985712,-1.28800149753803,-0.00191603076349838,0,0.382845002046484,-0.812977981253206,-0.251263017690988,-0.701581836309649,-0.193019152404156,1.69420881323182,0,1.10627311327552,0,0,0,0,-0.153929434892688,0,0,-0.327194408586124,0.181842327948643,-0.187537403621314,0.96877938764182,-0.0331395477624337,0.666602566295459,-0.0315708644784759,-0.765800112084236,0.0920390378481869,-0.519674816830597,0.447016407724657,0,0,0,0.389132246609227,0,-0.646915540608413,-0.215318561647659,0,-0.450435375956622,0.237595345468898,0
"59",0.00188707499062182,0,2.6651199944773,0,-0.4628809257593,0,0.175886157394826,0,-0.348790662819874,0.511299924396483,-0.764471137111567,-0.0282890390249508,-0.0204725783589806,0,0,-0.935228730396937,-0.0429677537047561,0.103208976267159,-0.34096381900686,-0.997058137963462,1.09578018460255,-1.81676378001629,-0.789513262665835,-0.333920066926306,-1.94160844473855,-3.17829118362073,0,0,0.577382320148316,2.15975030716751,-0.0347478732915096,3.94474743645991,0,0.0700793429951397,-1.33095401577232,-0.00459833384913004,0,0.423071833627107,-0.785112044214411,-0.234985658865345,-0.683790613299585,-0.266851536769486,1.7526044044844,0,1.13628504880243,0.000542924005872672,0,0,0,-0.190798878613077,0,0,-0.369925931727583,0.165242338100205,-0.209130081013752,0.985302871775112,-0.0668345800039314,0.717204223619007,-0.0126428894064073,-0.776948987849982,0.0919970764802071,-0.577423744621483,0.481076340355743,0,0,0,0.438591451261852,0,-0.690250210032344,-0.212730885085848,0,-0.469167203337309,0.338552645679588,0.00682995881389726
"60",0.00172308952561512,0,2.96309618811204,0,-0.443479101124133,0,0.198931773855425,0,-0.344691133220409,0.57198182368555,-0.850213667130049,-0.0594580221416205,-0.0459652247112592,0,0,-1.01038199343597,-0.0304965131184927,0.121680754789528,-0.344012791257341,-1.07421825224861,1.20911646586909,-1.99644905762583,-0.835296467571501,-0.360729203171085,-2.02784531922443,-3.42767058468633,0,0,0.621280446104629,2.23556236471087,-0.0558725485456867,4.00483540751754,0,0.096152082579266,-1.37770839479102,-0.0132743211711975,0,0.457853041710373,-0.768009540071357,-0.215107287493891,-0.658521207050586,-0.336691986087549,1.81961364672966,0.00402599404874627,1.15641789843885,0.0264209175347845,0,0,0,-0.227254992223377,0,0,-0.408575700582127,0.146795790149667,-0.237605009360362,1.00350640177102,-0.10601055235553,0.769184012146535,0,-0.790294678159318,0.0912035051944492,-0.638510655784803,0.518355804706482,0,0,0,0.480118656071167,0,-0.734953905961282,-0.201458655938747,0,-0.488938972502018,0.442602764202401,0.0148986763799303
"61",0.00157335428005763,0,3.26997601970757,0,-0.421879616940401,0,0.224831301827188,0,-0.348219456257206,0.627983027020503,-0.938377840892409,-0.0767656331532776,-0.0695244075381686,0.0022435961765988,0,-1.08566500516151,-0.0165878754049603,0.139932122726827,-0.352281437673851,-1.15313031956165,1.32191128060815,-2.17910660027646,-0.878597801672289,-0.389618076027063,-2.11238210097882,-3.66972555663918,-0.0249354466769216,0,0.663267124845881,2.32429063569649,-0.0838037580243406,4.06762810840098,0,0.120850250408757,-1.42719054568057,-0.0218439572173802,0,0.498777988432695,-0.754660125931457,-0.197800937072161,-0.630341915663482,-0.409635971458785,1.88639465303509,0.024145851861061,1.17505894270006,0.0475967612215032,0.00474499625457826,0,0,-0.25927303839755,0,0,-0.445013025274814,0.131792623033722,-0.26225985130145,1.02365366740404,-0.150713182712496,0.820069005354255,0,-0.803794558682414,0.0893939488345972,-0.697716488562252,0.554532323789493,0,0,0,0.524776861942541,0,-0.77868607343556,-0.191447306664236,0,-0.507101972519516,0.545561324235029,0.0248708555758516
"62",0.00143663092008639,0,3.59190550365319,0.0174862162080844,-0.431526793797185,0,0.252418442552055,0,-0.352513370563653,0.671953478425692,-1.03211049854633,-0.0876344539616188,-0.0759780469406367,0.114399018490708,0,-1.15034079931069,0,0.179903399256116,-0.429073593869987,-1.25205666587304,1.44341300912461,-2.35272480354171,-0.922155681608621,-0.435137782290626,-2.21827737205463,-3.90225648902747,-0.0898225354871646,0,0.701304907839461,2.43517169916231,-0.134541758355351,4.10065814842941,0,0.153697405900576,-1.47682505557572,-0.0253880633559327,0,0.561231274145126,-0.747409990354074,-0.18642646939678,-0.615251537695851,-0.500488288219287,1.94517685597241,0.0541549979864312,1.18015436930647,0.0700951725551982,0.0474213286769232,0,0,-0.286120249754525,0,0,-0.495835959569019,0.112376879370336,-0.292431071454417,1.03933711871212,-0.19044123265095,0.864696454788843,0,-0.829629915399286,0.0893093018933674,-0.762196122632371,0.594239026345522,0,0,0,0.562584906330307,0,-0.821804834965356,-0.172564591288418,0,-0.541732558449783,0.64664364204136,0.0273751030882341
"63",0.00131178872216413,0,3.93865004614985,0.120698794268363,-0.447596511274768,0,0.280475926035902,0,-0.3499432557631,0.717000918611047,-1.12000616798284,-0.122873005736283,-0.0712023503358976,0.210474585493909,0,-1.22805577805982,0,0.252018854692627,-0.504980527213871,-1.35355162881883,1.55770603526807,-2.53264012959434,-0.977457574281532,-0.489967824478163,-2.34521552092296,-4.15513909449297,-0.162486507009874,0,0.751499261056437,2.52622288451143,-0.191272256042845,4.12974369255267,0,0.189024229450545,-1.53787163821015,-0.0243686629335394,0,0.637190931073537,-0.748175749069405,-0.17582984163444,-0.612354149445393,-0.587016956574725,1.99973029474471,0.0778478330424752,1.19796482501144,0.0896419869490307,0.0775275504156587,0,0,-0.301924413347937,0,0,-0.539295211259091,0.0891193731879593,-0.322518704483392,1.05946105357905,-0.226952016689289,0.907839132785112,0,-0.859337316666448,0.0930390682389759,-0.828255926911076,0.636323126708947,0,0,0,0.600031348361631,0,-0.872155387894926,-0.156436494371425,0,-0.579960419640876,0.752726772935314,0.0289756350152361
"64",0.00119779522181906,0,4.28055534800232,0.219652809862915,-0.47791201426264,0,0.308079952972959,0,-0.350377024273003,0.756818493103759,-1.2116973891537,-0.158576978953809,-0.0719401965953647,0.300028531981107,0,-1.3069059861682,0,0.336403707843359,-0.579657676305246,-1.45304600782408,1.66705106116702,-2.70824392066993,-1.02951715974187,-0.546498595190574,-2.46435835260516,-4.40887017985139,-0.232366763522923,0,0.804716909969078,2.62743747235996,-0.244631908971578,4.17361609186746,0,0.223916845265443,-1.60273768543927,-0.0195662994018095,0,0.709671560389546,-0.75108223248448,-0.164475665927604,-0.608301375774528,-0.674923668938992,2.05722241561214,0.103220808318349,1.21535348760081,0.108090818335842,0.107339210978885,0,0,-0.32029140294756,0,0,-0.578050852276653,0.0652878352538296,-0.34951359269726,1.08302400776664,-0.260975986369778,0.952171779234635,0,-0.891548263173082,0.0978455931473617,-0.892245829320851,0.677389581479831,0,0,0,0.638238684277044,0,-0.923875166793611,-0.145403928929839,0,-0.619223741749221,0.857987062365802,0.0314657938185813
"65",0.00109370767500245,0,4.62191943140453,0.316366318509478,-0.515545101014497,0,0.3353371267227,0,-0.354885047141338,0.795080410183538,-1.30350363255191,-0.1938747343982,-0.0731781883824323,0.385271652017026,0,-1.38869965193718,0,0.434828836693802,-0.654448488729678,-1.55160378589685,1.77494673391114,-2.88683091570653,-1.08128886123324,-0.605142629884109,-2.58212691174112,-4.66668018649129,-0.297941876135758,0,0.859061805595994,2.73187036529097,-0.296100719465847,4.23086193744081,0,0.256639636599175,-1.67090823533574,-0.0122696952542327,0,0.779618152830202,-0.756278791108587,-0.153366135802159,-0.603529102160753,-0.764123177866903,2.11630750217382,0.130704592440845,1.2323507365374,0.125150501310462,0.136547445777542,0,0,-0.338896664114351,0,0,-0.612679033203829,0.0411424479843661,-0.374689508459576,1.10989261785732,-0.294621150853975,0.998104221394986,0,-0.926576174629849,0.103265268072928,-0.955197676522737,0.717871644164232,0,0,0,0.676402117457381,0,-0.976164462972873,-0.137146478116331,0,-0.657889680911374,0.962269043290924,0.0351397043521421
"66",0.000998665261448147,0,4.96196495959824,0.411015931509173,-0.561871457932896,0,0.362945412464365,0,-0.363488791726152,0.831444566398997,-1.39559595886026,-0.227269620511804,-0.0743384734786663,0.467102350413135,0,-1.47242361621021,0,0.547755988854776,-0.730251896516253,-1.64971175570391,1.8809159425533,-3.0685110932674,-1.13314361814925,-0.665682415657696,-2.69916525319932,-4.92885746800344,-0.358889982888652,0,0.914557382053816,2.83900525608153,-0.346476218914132,4.30074261981394,0,0.287986840407631,-1.74175417293669,-0.00329904198343959,0,0.847372805038801,-0.763441375935981,-0.142737336993466,-0.597185807693609,-0.854769454320153,2.17695187954205,0.160498583218055,1.25014315082101,0.139863156160547,0.167364888460669,0,0,-0.357642075515927,0,0,-0.643860133655928,0.0166078482766797,-0.397080523127799,1.13961765831898,-0.328597924909821,1.04618146917739,-0.00241207562946179,-0.964033178193025,0.109261763535284,-1.01668444139449,0.757965884151415,0,0,0,0.714842413934225,0,-1.02879415102608,-0.13181777900621,0,-0.695801499915336,1.06532640792703,0.0398473488296248
"67",0.000911881965554516,0,5.30716008259365,0.49747259002911,-0.616481305778245,0,0.387813481775231,0,-0.380761220152946,0.869540334356133,-1.48564264992599,-0.252560806466373,-0.0748130088448337,0.554185130322672,0,-1.55881294837885,0,0.675304353095303,-0.823555897722485,-1.74086758440978,1.98873135375011,-3.25768534559318,-1.17855474312439,-0.729155739184216,-2.81633781752002,-5.20103975689339,-0.426391808517162,0,0.97005841359117,2.94298021088403,-0.392545650047663,4.38548535563795,0,0.310459778064956,-1.81200666798332,0,0,0.910276074857914,-0.771693010421393,-0.138106297283008,-0.580846010522088,-0.950533392031728,2.23681259900256,0.196205897871998,1.27114085164336,0.148707694420923,0.202049147189079,0,0,-0.380214119051149,0.0179042966976496,0,-0.672930028212849,0,-0.420038708033604,1.1694822568515,-0.361352570315381,1.09650163378683,-0.0173280032079728,-1.00159346542568,0.11476073459335,-1.07200093082245,0.798923705663955,0,0,0,0.748058145393824,0,-1.08018887073042,-0.129224969507267,0.00231986937232713,-0.729369145685302,1.15946336364897,0.0438150821540021
